OrderKey,OrderDate,DateKey,CustomerKey,ProductKey,ChannelKey,OrderQuantity,UnitPrice,DiscountRate,Revenue,COGS,ShippingCost,GrossProfit,IsReturn,IsRepeatPurchase,DeviceType,OrderStatus
245,2023-11-07,20231107,4752,3,1,3,47.56,0.2,114.14,56.25,0,57.89,0,0,Tablet,Completed
246,2023-05-20,20230520,4784,8,3,1,35.27,0,35.27,12.7,11.73,22.57,0,0,Desktop,Completed
247,2023-05-09,20230509,2512,27,3,1,36.31,0,36.31,14.98,6.84,21.33,0,0,Mobile,Completed
248,2023-07-16,20230716,2323,5,6,1,63.72,0.05,60.53,21.43,0,39.1,0,1,Mobile,Completed
249,2023-06-12,20230612,4192,26,3,2,35.1,0,70.2,28.42,0,41.78,0,0,Desktop,Completed
250,2023-11-09,20231109,204,2,4,1,68.94,0,68.94,23.78,0,45.16,0,0,Mobile,Completed
251,2023-12-26,20231226,4090,4,4,2,43.78,0.15,74.43,30.36,0,44.07,0,0,Mobile,Completed
252,2023-08-14,20230814,2966,3,1,1,47.56,0,47.56,18.75,12.95,28.81,0,0,Tablet,Completed
253,2023-04-15,20230415,1725,2,4,1,68.94,0,68.94,23.78,0,45.16,0,0,Desktop,Completed
254,2023-01-23,20230123,564,17,4,1,55.99,0,55.99,17.87,12.53,38.12,0,1,Mobile,Completed
255,2023-11-06,20231106,4551,30,9,1,39.87,0,39.87,16.78,5.77,23.09,1,1,Mobile,Refunded
256,2023-08-24,20230824,4474,28,9,5,33.35,0,166.75,70.95,0,95.8,0,1,Desktop,Completed
257,2023-07-09,20230709,500,17,4,3,55.99,0,167.97,53.61,0,114.36,0,1,Desktop,Completed
258,2023-03-04,20230304,4929,16,4,2,42.08,0,84.16,27.58,0,56.58,0,0,Mobile,Completed
259,2023-11-25,20231125,2091,6,7,1,50.19,0,50.19,18.76,6.49,31.43,0,0,Mobile,Completed
260,2023-11-02,20231102,104,4,2,1,43.78,0,43.78,15.18,11.61,28.6,0,0,Mobile,Completed
261,2023-11-27,20231127,3765,7,1,1,34.7,0,34.7,13.48,5.02,21.22,0,0,Desktop,Completed
262,2023-03-29,20230329,3934,21,1,2,59.37,0,118.74,35.06,0,83.68,0,0,Desktop,Completed
263,2023-03-27,20230327,4422,30,10,4,39.87,0,159.48,67.12,0,92.36,0,1,Mobile,Cancelled
264,2023-12-04,20231204,1334,29,3,2,27.77,0,55.54,19.86,8.52,35.68,0,0,Desktop,Completed
265,2023-03-15,20230315,4428,2,4,4,68.94,0,275.76,95.12,0,180.64,0,0,Mobile,Completed
266,2023-01-29,20230129,4382,6,10,1,50.19,0,50.19,18.76,11.0,31.43,0,0,Mobile,Completed
267,2023-03-06,20230306,3187,8,1,1,35.27,0,35.27,12.7,5.26,22.57,0,0,Desktop,Completed
268,2023-06-28,20230628,2558,8,3,5,35.27,0,176.35,63.5,0,112.85,0,0,Tablet,Completed
269,2023-02-16,20230216,4480,6,8,2,50.19,0,100.38,37.52,0,62.86,0,0,Mobile,Completed
270,2023-03-31,20230331,638,16,10,1,42.08,0,42.08,13.79,8.79,28.29,0,0,Mobile,Completed
271,2023-09-24,20230924,1685,27,3,1,36.31,0,36.31,14.98,6.85,21.33,1,0,Mobile,Completed
272,2023-12-11,20231211,1429,16,2,3,42.08,0,126.24,41.37,0,84.87,0,0,Desktop,Completed
273,2023-06-22,20230622,2283,10,4,3,23.56,0,70.68,30.93,0,39.75,0,1,Desktop,Refunded
274,2023-01-28,20230128,2772,5,9,1,63.72,0,63.72,21.43,0,42.29,0,0,Tablet,Completed
275,2023-08-06,20230806,3146,23,8,1,29.77,0,29.77,12.49,8.84,17.28,0,0,Mobile,Completed
276,2023-01-07,20230107,2914,29,6,4,27.77,0.05,105.53,39.72,0,65.81,0,0,Mobile,Completed
277,2023-11-02,20231102,2136,28,5,1,33.35,0.2,26.68,14.19,5.41,12.49,0,0,Mobile,Completed
278,2023-12-02,20231202,328,16,6,1,42.08,0.2,33.66,13.79,9.97,19.87,0,1,Mobile,Completed
279,2023-06-28,20230628,2812,6,1,1,50.19,0,50.19,18.76,11.17,31.43,0,0,Tablet,Completed
280,2023-04-04,20230404,766,5,5,1,63.72,0,63.72,21.43,0,42.29,0,0,Desktop,Completed
281,2023-10-08,20231008,4193,6,10,4,50.19,0,200.76,75.04,0,125.72,0,0,Mobile,Completed
282,2023-11-21,20231121,3057,25,6,2,36.05,0.15,61.28,29.16,0,32.12,0,0,Mobile,Completed
283,2023-03-24,20230324,474,24,4,1,24.97,0,24.97,11.77,11.37,13.2,0,0,Mobile,Completed
284,2023-09-11,20230911,4326,8,5,2,35.27,0,70.54,25.4,0,45.14,0,0,Desktop,Completed
285,2023-06-12,20230612,4191,1,3,2,56.33,0,112.66,44.46,0,68.2,0,0,Desktop,Completed
286,2023-11-01,20231101,888,4,7,2,43.78,0.1,78.8,30.36,0,48.44,0,0,Mobile,Completed
287,2023-10-16,20231016,1265,10,8,1,23.56,0,23.56,10.31,5.15,13.25,1,0,Mobile,Completed
288,2023-07-08,20230708,3160,2,4,3,68.94,0,206.82,71.34,0,135.48,0,0,Mobile,Completed
289,2023-04-03,20230403,2013,10,1,2,23.56,0,47.12,20.62,7.3,26.5,0,0,Mobile,Refunded
290,2023-11-15,20231115,1292,24,1,1,24.97,0.15,21.22,11.77,8.93,9.45,0,1,Mobile,Completed
291,2023-03-20,20230320,4296,29,10,1,27.77,0,27.77,9.93,8.64,17.84,0,0,Desktop,Refunded
292,2023-09-06,20230906,3768,5,4,1,63.72,0,63.72,21.43,0,42.29,0,1,Desktop,Completed
293,2023-04-21,20230421,865,31,4,3,55.4,0,166.2,58.68,0,107.52,0,0,Mobile,Completed
294,2023-01-25,20230125,133,31,7,4,55.4,0,221.6,78.24,0,143.36,0,1,Desktop,Completed
295,2023-02-02,20230202,1084,14,3,2,39.06,0,78.12,33.5,0,44.62,0,0,Mobile,Completed
296,2023-02-18,20230218,2775,25,4,1,36.05,0,36.05,14.58,11.62,21.47,0,0,Desktop,Completed
297,2023-03-09,20230309,1387,26,8,3,35.1,0,105.3,42.63,0,62.67,0,0,Mobile,Completed
298,2023-01-19,20230119,628,26,6,4,35.1,0.1,126.36,56.84,0,69.52,0,0,Mobile,Completed
299,2023-01-03,20230103,3795,13,7,4,49.52,0,198.08,76.96,0,121.12,1,0,Tablet,Completed
300,2023-06-06,20230606,3487,3,6,2,47.56,0.05,90.36,37.5,0,52.86,0,0,Mobile,Completed
301,2023-10-30,20231030,4153,15,2,1,46.83,0,46.83,13.89,5.49,32.94,0,0,Mobile,Completed
302,2023-06-17,20230617,2470,26,3,1,35.1,0,35.1,14.21,12.77,20.89,0,0,Desktop,Completed
303,2023-02-12,20230212,1163,29,1,2,27.77,0,55.54,19.86,10.55,35.68,0,0,Tablet,Completed
304,2023-03-29,20230329,2064,16,3,1,42.08,0,42.08,13.79,7.99,28.29,0,0,Desktop,Completed
305,2023-05-28,20230528,4078,28,2,1,33.35,0,33.35,14.19,8.19,19.16,0,0,Desktop,Completed
306,2023-01-08,20230108,4293,12,6,3,41.99,0.05,119.67,54.03,0,65.64,0,0,Mobile,Completed
307,2023-09-19,20230919,4544,4,1,2,43.78,0,87.56,30.36,0,57.2,0,1,Mobile,Completed
308,2023-10-24,20231024,3420,12,4,3,41.99,0,125.97,54.03,0,71.94,0,1,Mobile,Completed
309,2023-11-08,20231108,2555,26,10,1,35.1,0,35.1,14.21,7.05,20.89,0,0,Mobile,Completed
310,2023-11-01,20231101,2106,29,7,2,27.77,0.1,49.99,19.86,12.26,30.13,0,0,Mobile,Refunded
311,2023-05-06,20230506,3689,4,4,1,43.78,0,43.78,15.18,10.96,28.6,0,0,Mobile,Completed
312,2023-04-21,20230421,1422,25,3,1,36.05,0,36.05,14.58,11.04,21.47,0,1,Mobile,Completed
313,2023-11-01,20231101,2373,29,3,1,27.77,0,27.77,9.93,6.5,17.84,0,0,Desktop,Completed
314,2023-02-21,20230221,1915,11,8,3,49.0,0,147.0,54.78,0,92.22,0,0,Mobile,Completed
315,2023-10-11,20231011,1411,28,3,1,33.35,0,33.35,14.19,11.31,19.16,0,1,Mobile,Completed
316,2023-03-24,20230324,4292,20,7,3,47.33,0,141.99,48.33,0,93.66,0,0,Desktop,Completed
317,2023-11-21,20231121,44,28,5,3,33.35,0,100.05,42.57,0,57.48,0,0,Mobile,Completed
318,2023-11-24,20231124,639,30,1,1,39.87,0.1,35.88,16.78,12.0,19.1,0,0,Mobile,Completed
319,2023-09-28,20230928,3117,23,3,1,29.77,0,29.77,12.49,7.18,17.28,0,1,Mobile,Completed
320,2023-07-27,20230727,4726,25,5,1,36.05,0,36.05,14.58,12.03,21.47,0,1,Mobile,Completed
321,2023-03-12,20230312,3037,2,5,1,68.94,0,68.94,23.78,0,45.16,0,0,Mobile,Completed
322,2023-03-13,20230313,1846,1,3,2,56.33,0,112.66,44.46,0,68.2,0,0,Mobile,Completed
323,2023-11-18,20231118,70,26,8,1,35.1,0,35.1,14.21,11.96,20.89,0,1,Mobile,Completed
324,2023-02-14,20230214,649,25,7,1,36.05,0,36.05,14.58,9.01,21.47,0,0,Tablet,Completed
325,2023-05-17,20230517,1524,11,2,1,49.0,0,49.0,18.26,11.34,30.74,0,0,Desktop,Completed
326,2023-02-27,20230227,1629,16,6,3,42.08,0.1,113.62,41.37,0,72.25,0,0,Mobile,Completed
327,2023-03-10,20230310,4875,24,3,4,24.97,0,99.88,47.08,0,52.8,0,0,Mobile,Completed
328,2023-10-26,20231026,2753,8,2,3,35.27,0,105.81,38.1,0,67.71,0,0,Mobile,Completed
329,2023-10-29,20231029,1534,29,6,1,27.77,0,27.77,9.93,10.81,17.84,0,0,Mobile,Completed
330,2023-02-27,20230227,4846,15,7,1,46.83,0,46.83,13.89,8.78,32.94,0,0,Desktop,Completed
331,2023-10-17,20231017,257,25,4,2,36.05,0,72.1,29.16,0,42.94,0,0,Mobile,Completed
332,2023-11-01,20231101,1761,6,9,3,50.19,0,150.57,56.28,0,94.29,1,0,Desktop,Completed
333,2023-06-29,20230629,4873,3,3,3,47.56,0,142.68,56.25,0,86.43,0,1,Desktop,Completed
334,2023-04-22,20230422,2940,6,7,2,50.19,0,100.38,37.52,0,62.86,0,1,Tablet,Completed
335,2023-03-01,20230301,2876,4,3,2,43.78,0,87.56,30.36,0,57.2,0,0,Mobile,Completed
336,2023-10-16,20231016,1019,6,3,1,50.19,0,50.19,18.76,6.75,31.43,0,1,Mobile,Completed
337,2023-04-29,20230429,4986,2,8,4,68.94,0,275.76,95.12,0,180.64,0,0,Mobile,Completed
338,2023-03-31,20230331,1303,25,4,1,36.05,0,36.05,14.58,7.23,21.47,0,0,Mobile,Completed
339,2023-02-12,20230212,2,19,4,1,58.8,0,58.8,17.02,10.28,41.78,0,0,Desktop,Completed
340,2023-03-20,20230320,3868,9,3,1,38.96,0,38.96,14.62,8.51,24.34,0,0,Desktop,Completed
341,2023-07-01,20230701,3145,13,9,1,49.52,0,49.52,19.24,6.02,30.28,0,0,Mobile,Completed
342,2023-07-22,20230722,4632,29,3,1,27.77,0,27.77,9.93,9.56,17.84,0,0,Desktop,Completed
343,2023-06-13,20230613,4440,1,6,1,56.33,0,56.33,22.23,5.79,34.1,0,0,Desktop,Completed
344,2023-01-06,20230106,3350,4,6,2,43.78,0.1,78.8,30.36,0,48.44,0,0,Mobile,Completed
345,2023-02-15,20230215,2901,10,1,2,23.56,0,47.12,20.62,8.51,26.5,0,0,Desktop,Completed
346,2023-08-13,20230813,2384,20,3,1,47.33,0,47.33,16.11,12.38,31.22,0,0,Mobile,Completed
347,2023-06-22,20230622,3693,25,1,4,36.05,0,144.2,58.32,0,85.88,0,0,Desktop,Completed
348,2023-06-27,20230627,4108,7,6,1,34.7,0.05,32.97,13.48,6.76,19.49,0,0,Desktop,Completed
349,2023-06-20,20230620,2894,13,3,3,49.52,0,148.56,57.72,0,90.84,0,0,Tablet,Completed
350,2023-06-22,20230622,3128,9,4,4,38.96,0,155.84,58.48,0,97.36,0,1,Tablet,Completed
351,2023-08-07,20230807,388,13,3,1,49.52,0,49.52,19.24,11.77,30.28,0,1,Tablet,Completed
352,2023-02-24,20230224,2128,5,6,1,63.72,0.05,60.53,21.43,0,39.1,0,0,Mobile,Completed
353,2023-04-18,20230418,3177,1,4,4,56.33,0,225.32,88.92,0,136.4,0,0,Mobile,Completed
354,2023-02-24,20230224,1776,19,2,1,58.8,0,58.8,17.02,10.41,41.78,0,1,Mobile,Completed
355,2023-10-31,20231031,1806,21,5,1,59.37,0,59.37,17.53,8.81,41.84,0,1,Mobile,Completed
356,2023-09-26,20230926,3813,25,1,1,36.05,0,36.05,14.58,9.08,21.47,0,0,Mobile,Completed
357,2023-06-13,20230613,1034,11,1,2,49.0,0,98.0,36.52,0,61.48,0,1,Mobile,Completed
358,2023-07-26,20230726,2761,22,4,1,23.84,0,23.84,9.43,5.61,14.41,0,0,Desktop,Completed
359,2023-10-19,20231019,1961,8,4,2,35.27,0,70.54,25.4,0,45.14,0,0,Mobile,Completed
360,2023-09-09,20230909,3031,3,6,1,47.56,0.05,45.18,18.75,10.0,26.43,0,1,Desktop,Completed
361,2023-08-29,20230829,2702,4,4,1,43.78,0,43.78,15.18,11.94,28.6,0,1,Mobile,Completed
362,2023-01-13,20230113,2321,14,10,1,39.06,0,39.06,16.75,8.32,22.31,0,0,Mobile,Completed
363,2023-06-04,20230604,2423,11,3,1,49.0,0,49.0,18.26,6.13,30.74,0,0,Tablet,Completed
364,2023-10-13,20231013,867,24,4,4,24.97,0,99.88,47.08,0,52.8,0,0,Tablet,Completed
365,2023-01-21,20230121,2879,2,2,1,68.94,0,68.94,23.78,0,45.16,0,1,Mobile,Completed
366,2023-08-01,20230801,3426,18,2,2,40.04,0,80.08,26.36,0,53.72,0,1,Mobile,Completed
367,2023-04-27,20230427,1355,4,4,2,43.78,0,87.56,30.36,0,57.2,0,0,Desktop,Completed
368,2023-02-14,20230214,3020,23,6,2,29.77,0.1,53.59,24.98,12.54,28.61,0,0,Mobile,Completed
369,2023-03-22,20230322,350,30,8,2,39.87,0,79.74,33.56,0,46.18,0,0,Mobile,Refunded
370,2023-08-14,20230814,3990,11,1,3,49.0,0,147.0,54.78,0,92.22,0,0,Tablet,Completed
371,2023-04-14,20230414,1000,22,10,2,23.84,0,47.68,18.86,5.43,28.82,1,0,Desktop,Completed
372,2023-05-06,20230506,4188,2,4,4,68.94,0,275.76,95.12,0,180.64,0,0,Desktop,Completed
373,2023-04-19,20230419,89,12,4,1,41.99,0,41.99,18.01,7.87,23.98,0,0,Mobile,Completed
374,2023-09-18,20230918,4083,26,4,1,35.1,0,35.1,14.21,12.89,20.89,0,0,Mobile,Completed
375,2023-09-09,20230909,2913,13,1,1,49.52,0,49.52,19.24,11.98,30.28,0,0,Desktop,Completed
376,2023-05-31,20230531,444,31,9,2,55.4,0,110.8,39.12,0,71.68,0,0,Desktop,Completed
377,2023-07-01,20230701,4415,28,6,4,33.35,0.1,120.06,56.76,0,63.3,0,1,Mobile,Completed
378,2023-12-05,20231205,4681,16,2,1,42.08,0.15,35.77,13.79,12.5,21.98,0,0,Desktop,Cancelled
379,2023-06-12,20230612,2143,5,1,3,63.72,0,191.16,64.29,0,126.87,0,1,Desktop,Cancelled
380,2023-04-25,20230425,1457,24,4,2,24.97,0,49.94,23.54,5.41,26.4,0,0,Mobile,Completed
381,2023-02-06,20230206,4424,3,5,3,47.56,0,142.68,56.25,0,86.43,0,0,Mobile,Refunded
382,2023-10-05,20231005,573,8,3,1,35.27,0,35.27,12.7,5.9,22.57,0,0,Desktop,Completed
383,2023-11-20,20231120,560,28,1,5,33.35,0,166.75,70.95,0,95.8,0,0,Desktop,Completed
384,2023-12-17,20231217,4576,26,6,3,35.1,0.1,94.77,42.63,0,52.14,0,0,Desktop,Completed
385,2023-01-26,20230126,2718,15,10,1,46.83,0,46.83,13.89,5.23,32.94,0,0,Mobile,Completed
386,2023-01-17,20230117,2061,4,6,3,43.78,0,131.34,45.54,0,85.8,0,0,Mobile,Completed
387,2023-06-09,20230609,3604,8,3,4,35.27,0,141.08,50.8,0,90.28,0,0,Desktop,Completed
388,2023-08-29,20230829,2412,26,1,1,35.1,0,35.1,14.21,5.82,20.89,0,0,Mobile,Completed
389,2023-12-29,20231229,712,29,6,5,27.77,0.15,118.02,49.65,0,68.37,0,1,Mobile,Completed
390,2023-12-18,20231218,2249,21,8,1,59.37,0.1,53.43,17.53,5.73,35.9,0,1,Mobile,Completed
391,2023-01-27,20230127,2593,31,4,4,55.4,0,221.6,78.24,0,143.36,0,0,Mobile,Completed
392,2023-04-20,20230420,3048,18,5,1,40.04,0,40.04,13.18,12.77,26.86,0,0,Mobile,Completed
393,2023-04-10,20230410,4957,25,6,1,36.05,0,36.05,14.58,10.32,21.47,0,0,Mobile,Completed
394,2023-03-07,20230307,3593,18,6,3,40.04,0.05,114.11,39.54,0,74.57,0,0,Mobile,Cancelled
395,2023-05-29,20230529,1,15,4,1,46.83,0,46.83,13.89,9.0,32.94,0,1,Desktop,Completed
396,2023-06-24,20230624,2520,22,7,2,23.84,0,47.68,18.86,8.31,28.82,0,0,Mobile,Completed
397,2023-09-07,20230907,4934,23,6,1,29.77,0,29.77,12.49,6.32,17.28,0,0,Tablet,Completed
398,2023-01-14,20230114,1696,11,6,5,49.0,0.05,232.75,91.3,0,141.45,0,0,Desktop,Completed
399,2023-09-05,20230905,3167,28,2,1,33.35,0,33.35,14.19,10.97,19.16,0,1,Desktop,Completed
400,2023-03-08,20230308,2835,29,1,1,27.77,0,27.77,9.93,6.3,17.84,0,0,Desktop,Completed
401,2023-01-02,20230102,2583,14,4,2,39.06,0,78.12,33.5,0,44.62,0,0,Desktop,Completed
402,2023-08-06,20230806,1192,24,4,1,24.97,0,24.97,11.77,6.6,13.2,0,0,Desktop,Refunded
403,2023-01-31,20230131,576,3,4,1,47.56,0,47.56,18.75,11.75,28.81,0,0,Mobile,Completed
404,2023-12-02,20231202,4898,18,5,2,40.04,0,80.08,26.36,0,53.72,0,0,Mobile,Completed
405,2023-04-11,20230411,3520,16,6,2,42.08,0.1,75.74,27.58,0,48.16,0,0,Mobile,Completed
406,2023-03-04,20230304,1724,20,4,1,47.33,0,47.33,16.11,12.28,31.22,0,0,Mobile,Completed
407,2023-06-20,20230620,4942,26,4,1,35.1,0,35.1,14.21,8.91,20.89,0,0,Mobile,Completed
408,2023-11-06,20231106,3088,29,5,4,27.77,0,111.08,39.72,0,71.36,0,0,Desktop,Completed
409,2023-04-01,20230401,2875,7,10,1,34.7,0,34.7,13.48,6.22,21.22,0,1,Mobile,Completed
410,2023-08-19,20230819,3743,25,4,3,36.05,0,108.15,43.74,0,64.41,0,1,Desktop,Completed
411,2023-09-04,20230904,554,27,4,1,36.31,0,36.31,14.98,7.11,21.33,0,0,Tablet,Completed
412,2023-10-19,20231019,271,14,1,1,39.06,0,39.06,16.75,8.39,22.31,0,0,Mobile,Completed
413,2023-12-30,20231230,1241,8,3,1,35.27,0,35.27,12.7,9.22,22.57,0,0,Desktop,Completed
414,2023-07-21,20230721,1157,15,9,1,46.83,0,46.83,13.89,12.76,32.94,0,1,Desktop,Completed
415,2023-06-28,20230628,1208,26,1,1,35.1,0,35.1,14.21,6.11,20.89,0,0,Desktop,Completed
416,2023-12-31,20231231,4299,22,5,1,23.84,0.2,19.07,9.43,12.29,9.64,0,0,Tablet,Completed
417,2023-12-24,20231224,2565,17,3,1,55.99,0,55.99,17.87,7.47,38.12,0,0,Desktop,Completed
418,2023-11-07,20231107,2239,5,3,5,63.72,0.15,270.81,107.15,0,163.66,0,0,Desktop,Completed
419,2023-02-01,20230201,4702,18,2,1,40.04,0,40.04,13.18,6.12,26.86,0,0,Desktop,Completed
420,2023-12-12,20231212,2653,28,1,4,33.35,0.15,113.39,56.76,0,56.63,1,1,Mobile,Completed
421,2023-09-01,20230901,3854,25,3,2,36.05,0,72.1,29.16,0,42.94,0,0,Mobile,Completed
422,2023-05-10,20230510,4540,13,1,2,49.52,0,99.04,38.48,0,60.56,0,0,Desktop,Completed
423,2023-01-20,20230120,53,7,6,2,34.7,0.1,62.46,26.96,0,35.5,0,0,Tablet,Completed
424,2023-06-27,20230627,1795,28,8,3,33.35,0,100.05,42.57,0,57.48,0,1,Mobile,Completed
425,2023-04-03,20230403,2488,26,3,5,35.1,0,175.5,71.05,0,104.45,0,0,Mobile,Completed
426,2023-10-20,20231020,700,30,2,2,39.87,0,79.74,33.56,0,46.18,0,0,Mobile,Completed
427,2023-08-11,20230811,4811,30,6,1,39.87,0.1,35.88,16.78,11.1,19.1,0,0,Desktop,Completed
428,2023-08-09,20230809,1710,9,1,2,38.96,0,77.92,29.24,0,48.68,0,0,Desktop,Completed
429,2023-12-27,20231227,927,4,5,5,43.78,0.2,175.12,75.9,0,99.22,0,0,Mobile,Completed
430,2023-02-05,20230205,1085,21,5,2,59.37,0,118.74,35.06,0,83.68,0,0,Mobile,Completed
431,2023-10-23,20231023,1922,3,1,2,47.56,0,95.12,37.5,0,57.62,0,1,Mobile,Completed
432,2023-01-27,20230127,1555,26,5,1,35.1,0,35.1,14.21,5.42,20.89,0,0,Mobile,Completed
433,2023-09-28,20230928,2671,2,3,2,68.94,0,137.88,47.56,0,90.32,0,0,Mobile,Refunded
434,2023-08-08,20230808,2522,13,8,3,49.52,0,148.56,57.72,0,90.84,0,0,Desktop,Completed
435,2023-09-19,20230919,4338,11,2,1,49.0,0,49.0,18.26,5.21,30.74,0,0,Desktop,Completed
436,2023-07-20,20230720,4788,17,3,1,55.99,0,55.99,17.87,5.85,38.12,1,1,Desktop,Completed
437,2023-12-11,20231211,1812,27,5,1,36.31,0.15,30.86,14.98,8.45,15.88,0,0,Mobile,Cancelled
438,2023-11-13,20231113,4189,29,4,2,27.77,0.15,47.21,19.86,9.29,27.35,0,0,Desktop,Completed
439,2023-12-25,20231225,4782,5,2,1,63.72,0,63.72,21.43,0,42.29,0,0,Desktop,Completed
440,2023-04-08,20230408,1249,7,1,3,34.7,0,104.1,40.44,0,63.66,0,1,Mobile,Completed
441,2023-09-12,20230912,2528,4,1,1,43.78,0,43.78,15.18,11.5,28.6,0,1,Desktop,Completed
442,2023-03-10,20230310,3687,2,9,3,68.94,0,206.82,71.34,0,135.48,0,0,Mobile,Completed
443,2023-10-03,20231003,2156,10,4,1,23.56,0,23.56,10.31,11.14,13.25,1,1,Mobile,Completed
444,2023-04-03,20230403,2165,21,3,1,59.37,0,59.37,17.53,12.71,41.84,0,1,Desktop,Completed
445,2023-12-04,20231204,4537,1,8,2,56.33,0.2,90.13,44.46,0,45.67,0,0,Desktop,Completed
446,2023-03-01,20230301,3052,27,7,4,36.31,0,145.24,59.92,0,85.32,0,0,Desktop,Cancelled
447,2023-06-20,20230620,873,15,4,5,46.83,0,234.15,69.45,0,164.7,0,0,Mobile,Completed
448,2023-02-24,20230224,4346,27,6,1,36.31,0.1,32.68,14.98,12.85,17.7,0,0,Mobile,Completed
449,2023-11-02,20231102,2795,8,1,1,35.27,0.15,29.98,12.7,12.34,17.28,0,0,Mobile,Completed
450,2023-08-08,20230808,2966,6,3,2,50.19,0,100.38,37.52,0,62.86,0,0,Desktop,Completed
451,2023-09-12,20230912,2954,17,1,2,55.99,0,111.98,35.74,0,76.24,0,0,Mobile,Completed
452,2023-03-09,20230309,4597,7,3,1,34.7,0,34.7,13.48,12.77,21.22,0,1,Desktop,Completed
453,2023-07-20,20230720,3154,31,3,2,55.4,0,110.8,39.12,0,71.68,0,0,Mobile,Completed
454,2023-07-11,20230711,1645,6,2,1,50.19,0,50.19,18.76,10.41,31.43,0,1,Desktop,Refunded
455,2023-01-03,20230103,4152,4,4,1,43.78,0,43.78,15.18,11.63,28.6,0,1,Desktop,Completed
456,2023-11-14,20231114,904,12,6,1,41.99,0.15,35.69,18.01,9.45,17.68,0,1,Mobile,Completed
457,2023-09-25,20230925,2240,15,6,1,46.83,0.05,44.49,13.89,10.56,30.6,0,1,Mobile,Completed
458,2023-05-21,20230521,3700,8,5,1,35.27,0,35.27,12.7,5.82,22.57,0,1,Mobile,Completed
459,2023-01-29,20230129,4152,29,3,1,27.77,0,27.77,9.93,5.68,17.84,1,1,Mobile,Completed
460,2023-12-06,20231206,856,10,4,2,23.56,0.1,42.41,20.62,9.37,21.79,1,0,Desktop,Completed
461,2023-08-20,20230820,3119,2,3,1,68.94,0,68.94,23.78,0,45.16,0,0,Mobile,Refunded
462,2023-04-02,20230402,2945,9,9,1,38.96,0,38.96,14.62,5.86,24.34,0,0,Mobile,Completed
463,2023-08-31,20230831,3893,13,6,1,49.52,0,49.52,19.24,6.6,30.28,0,0,Mobile,Completed
464,2023-11-13,20231113,912,18,5,2,40.04,0.1,72.07,26.36,0,45.71,0,0,Mobile,Completed
465,2023-02-20,20230220,2943,4,7,2,43.78,0,87.56,30.36,0,57.2,0,1,Desktop,Completed
466,2023-07-21,20230721,639,26,3,1,35.1,0,35.1,14.21,12.15,20.89,0,0,Mobile,Completed
467,2023-06-09,20230609,3838,23,1,2,29.77,0,59.54,24.98,9.75,34.56,1,0,Desktop,Completed
468,2023-07-17,20230717,2789,1,3,2,56.33,0,112.66,44.46,0,68.2,1,0,Mobile,Completed
469,2023-12-12,20231212,390,21,3,2,59.37,0,118.74,35.06,0,83.68,1,0,Mobile,Completed
470,2023-05-03,20230503,1137,25,2,1,36.05,0,36.05,14.58,8.96,21.47,0,0,Desktop,Completed
471,2023-05-15,20230515,1198,30,3,4,39.87,0,159.48,67.12,0,92.36,0,1,Mobile,Completed
472,2023-03-14,20230314,2999,4,6,1,43.78,0.05,41.59,15.18,11.88,26.41,0,0,Mobile,Completed
473,2023-06-06,20230606,791,6,5,3,50.19,0,150.57,56.28,0,94.29,0,0,Mobile,Completed
474,2023-02-01,20230201,4998,20,4,1,47.33,0,47.33,16.11,12.05,31.22,0,1,Desktop,Completed
475,2023-07-18,20230718,565,21,2,1,59.37,0,59.37,17.53,7.93,41.84,0,1,Desktop,Completed
476,2023-12-24,20231224,2364,28,1,1,33.35,0,33.35,14.19,9.31,19.16,0,0,Desktop,Completed
477,2023-09-24,20230924,2950,31,2,4,55.4,0,221.6,78.24,0,143.36,0,0,Mobile,Completed
478,2023-07-08,20230708,4607,16,5,1,42.08,0,42.08,13.79,7.22,28.29,0,0,Mobile,Completed
479,2023-08-16,20230816,3262,9,7,1,38.96,0,38.96,14.62,11.47,24.34,0,0,Desktop,Completed
480,2023-08-12,20230812,1542,12,6,1,41.99,0,41.99,18.01,6.67,23.98,0,0,Mobile,Completed
481,2023-02-06,20230206,4226,10,5,2,23.56,0,47.12,20.62,7.08,26.5,0,1,Mobile,Completed
482,2023-06-21,20230621,2717,25,4,1,36.05,0,36.05,14.58,10.69,21.47,0,0,Mobile,Completed
483,2023-04-13,20230413,1042,11,2,3,49.0,0,147.0,54.78,0,92.22,0,0,Mobile,Completed
484,2023-05-08,20230508,2783,2,4,1,68.94,0,68.94,23.78,0,45.16,0,1,Mobile,Refunded
485,2023-01-11,20230111,3544,31,6,2,55.4,0.1,99.72,39.12,0,60.6,0,0,Tablet,Completed
486,2023-02-22,20230222,3898,25,1,4,36.05,0,144.2,58.32,0,85.88,0,0,Desktop,Completed
487,2023-04-20,20230420,1330,2,2,2,68.94,0,137.88,47.56,0,90.32,0,0,Mobile,Completed
488,2023-08-02,20230802,1839,3,8,2,47.56,0,95.12,37.5,0,57.62,0,0,Tablet,Completed
489,2023-04-29,20230429,3379,23,3,1,29.77,0,29.77,12.49,6.61,17.28,0,1,Mobile,Completed
490,2023-11-13,20231113,4453,30,6,2,39.87,0,79.74,33.56,0,46.18,0,0,Desktop,Completed
