AdSpendKey,WeekStartDate,DateKey,Year,Month,MonthName,YearMonth,ChannelKey,Budget,Spend,Impressions,Clicks,Conversions,RevenueGenerated,ROAS,CPA,CTR,CVR
866,2025-07-08,20250708,2025,7,July,2025-07,9,219.81,218.77,6909,151,2,148.06,0.67,109.9,0.0219,0.0132
867,2025-07-15,20250715,2025,7,July,2025-07,9,248.07,242.58,5717,89,3,166.22,0.67,82.69,0.0156,0.0337
868,2025-07-22,20250722,2025,7,July,2025-07,9,203.73,195.3,7312,165,3,204.48,1.0,67.91,0.0226,0.0182
869,2025-08-01,20250801,2025,8,August,2025-08,1,994.24,980.74,4763,241,6,560.99,0.56,165.71,0.0506,0.0249
870,2025-08-08,20250808,2025,8,August,2025-08,1,785.46,768.95,4675,302,14,892.95,1.14,56.1,0.0646,0.0464
871,2025-08-15,20250815,2025,8,August,2025-08,1,845.14,824.64,11814,667,26,1405.39,1.66,32.51,0.0565,0.039
872,2025-08-22,20250822,2025,8,August,2025-08,1,794.48,783.5,3993,127,3,207.94,0.26,264.83,0.0318,0.0236
873,2025-08-01,20250801,2025,8,August,2025-08,2,600.31,555.89,5266,199,8,579.78,0.97,75.04,0.0378,0.0402
874,2025-08-08,20250808,2025,8,August,2025-08,2,576.47,522.16,4986,240,9,783.79,1.36,64.05,0.0481,0.0375
875,2025-08-15,20250815,2025,8,August,2025-08,2,576.37,555.67,9136,260,7,404.53,0.7,82.34,0.0285,0.0269
876,2025-08-22,20250822,2025,8,August,2025-08,2,526.11,479.43,3638,106,3,173.01,0.33,175.37,0.0291,0.0283
877,2025-08-01,20250801,2025,8,August,2025-08,3,1094.43,1065.09,11285,146,4,302.0,0.28,273.61,0.0129,0.0274
878,2025-08-08,20250808,2025,8,August,2025-08,3,1077.41,988.71,22039,544,9,568.59,0.53,119.71,0.0247,0.0165
879,2025-08-15,20250815,2025,8,August,2025-08,3,968.7,905.26,11957,429,6,385.69,0.4,161.45,0.0359,0.014
880,2025-08-22,20250822,2025,8,August,2025-08,3,905.39,892.31,15769,325,10,724.64,0.8,90.54,0.0206,0.0308
881,2025-08-01,20250801,2025,8,August,2025-08,4,827.73,805.85,21576,762,26,1653.5,2.0,31.84,0.0353,0.0341
882,2025-08-08,20250808,2025,8,August,2025-08,4,817.53,803.05,23897,666,18,1101.18,1.35,45.42,0.0279,0.027
883,2025-08-15,20250815,2025,8,August,2025-08,4,803.03,769.21,8405,286,8,542.86,0.68,100.38,0.034,0.028
884,2025-08-22,20250822,2025,8,August,2025-08,4,915.3,868.39,18615,564,21,837.64,0.92,43.59,0.0303,0.0372
885,2025-08-01,20250801,2025,8,August,2025-08,5,796.91,753.8,20710,1215,35,1922.4,2.41,22.77,0.0587,0.0288
886,2025-08-08,20250808,2025,8,August,2025-08,5,772.81,753.52,13303,791,11,1046.3,1.35,70.26,0.0595,0.0139
887,2025-08-15,20250815,2025,8,August,2025-08,5,787.77,769.02,32344,1441,25,2596.13,3.3,31.51,0.0446,0.0173
888,2025-08-22,20250822,2025,8,August,2025-08,5,1029.36,1028.08,19336,696,10,1057.16,1.03,102.94,0.036,0.0144
889,2025-08-01,20250801,2025,8,August,2025-08,8,438.59,432.93,4815,262,6,471.09,1.07,73.1,0.0544,0.0229
890,2025-08-08,20250808,2025,8,August,2025-08,8,497.89,454.43,13585,732,35,2659.24,5.34,14.23,0.0539,0.0478
891,2025-08-15,20250815,2025,8,August,2025-08,8,435.66,427.35,6497,181,7,400.14,0.92,62.24,0.0279,0.0387
892,2025-08-22,20250822,2025,8,August,2025-08,8,428.17,415.34,6336,343,14,1069.98,2.5,30.58,0.0541,0.0408
893,2025-08-01,20250801,2025,8,August,2025-08,9,240.22,236.92,22672,524,14,855.88,3.56,17.16,0.0231,0.0267
894,2025-08-08,20250808,2025,8,August,2025-08,9,215.27,209.85,6119,120,4,310.69,1.44,53.82,0.0196,0.0333
895,2025-08-15,20250815,2025,8,August,2025-08,9,270.94,260.32,11730,170,3,183.79,0.68,90.31,0.0145,0.0176
896,2025-08-22,20250822,2025,8,August,2025-08,9,221.83,221.12,5001,85,2,171.92,0.78,110.92,0.017,0.0235
897,2025-09-01,20250901,2025,9,September,2025-09,1,1011.75,986.73,9831,565,17,1452.08,1.44,59.51,0.0575,0.0301
898,2025-09-08,20250908,2025,9,September,2025-09,1,919.93,900.87,5132,277,13,674.06,0.73,70.76,0.054,0.0469
899,2025-09-15,20250915,2025,9,September,2025-09,1,844.51,782.78,12245,574,17,1079.67,1.28,49.68,0.0469,0.0296
900,2025-09-22,20250922,2025,9,September,2025-09,1,1008.49,921.54,5326,257,7,662.0,0.66,144.07,0.0483,0.0272
901,2025-09-01,20250901,2025,9,September,2025-09,2,650.2,612.72,9538,464,20,1810.73,2.78,32.51,0.0486,0.0431
902,2025-09-08,20250908,2025,9,September,2025-09,2,644.16,588.7,8165,298,6,274.43,0.43,107.36,0.0365,0.0201
903,2025-09-15,20250915,2025,9,September,2025-09,2,756.49,700.59,7999,302,6,491.89,0.65,126.08,0.0378,0.0199
904,2025-09-22,20250922,2025,9,September,2025-09,2,725.0,722.32,8423,217,6,545.74,0.75,120.83,0.0258,0.0276
905,2025-09-01,20250901,2025,9,September,2025-09,3,1150.75,1060.03,11339,122,4,188.2,0.16,287.69,0.0108,0.0328
906,2025-09-08,20250908,2025,9,September,2025-09,3,1239.1,1221.09,14486,364,10,458.8,0.37,123.91,0.0251,0.0275
907,2025-09-15,20250915,2025,9,September,2025-09,3,1253.92,1219.28,19568,570,13,613.45,0.49,96.46,0.0291,0.0228
908,2025-09-22,20250922,2025,9,September,2025-09,3,1055.33,968.66,10152,356,9,419.57,0.4,117.26,0.0351,0.0253
909,2025-09-01,20250901,2025,9,September,2025-09,4,938.17,895.01,7382,123,2,141.6,0.15,469.08,0.0167,0.0163
910,2025-09-08,20250908,2025,9,September,2025-09,4,808.86,744.68,20633,926,19,874.92,1.08,42.57,0.0449,0.0205
911,2025-09-15,20250915,2025,9,September,2025-09,4,996.45,975.36,15993,405,11,578.45,0.58,90.59,0.0253,0.0272
912,2025-09-22,20250922,2025,9,September,2025-09,4,869.58,786.09,18944,911,17,670.51,0.77,51.15,0.0481,0.0187
913,2025-09-01,20250901,2025,9,September,2025-09,5,875.13,854.62,23084,478,9,991.14,1.13,97.24,0.0207,0.0188
914,2025-09-08,20250908,2025,9,September,2025-09,5,1050.88,1009.42,28614,688,16,1034.26,0.98,65.68,0.024,0.0233
915,2025-09-15,20250915,2025,9,September,2025-09,5,907.29,823.92,14884,671,16,964.11,1.06,56.71,0.0451,0.0238
916,2025-09-22,20250922,2025,9,September,2025-09,5,1092.79,990.61,15798,676,17,1017.03,0.93,64.28,0.0428,0.0251
917,2025-09-01,20250901,2025,9,September,2025-09,8,520.69,477.72,10367,347,10,715.38,1.37,52.07,0.0335,0.0288
918,2025-09-08,20250908,2025,9,September,2025-09,8,514.57,510.14,14629,1124,38,2902.66,5.64,13.54,0.0768,0.0338
919,2025-09-15,20250915,2025,9,September,2025-09,8,611.26,578.66,10294,783,34,2772.91,4.54,17.98,0.0761,0.0434
920,2025-09-22,20250922,2025,9,September,2025-09,8,629.89,607.83,5639,256,12,1030.71,1.64,52.49,0.0454,0.0469
921,2025-09-01,20250901,2025,9,September,2025-09,9,234.57,224.1,12587,163,5,296.59,1.26,46.91,0.0129,0.0307
922,2025-09-08,20250908,2025,9,September,2025-09,9,306.76,278.95,14904,429,11,783.66,2.55,27.89,0.0288,0.0256
923,2025-09-15,20250915,2025,9,September,2025-09,9,259.53,235.83,18216,512,18,1559.26,6.01,14.42,0.0281,0.0352
924,2025-09-22,20250922,2025,9,September,2025-09,9,292.15,268.16,8890,199,3,197.27,0.68,97.38,0.0224,0.0151
925,2025-10-01,20251001,2025,10,October,2025-10,1,1269.8,1187.81,5480,306,13,1037.7,0.82,97.68,0.0558,0.0425
926,2025-10-08,20251008,2025,10,October,2025-10,1,1045.89,961.15,4963,311,15,789.56,0.75,69.73,0.0627,0.0482
927,2025-10-15,20251015,2025,10,October,2025-10,1,980.65,970.88,5745,341,9,676.39,0.69,108.96,0.0594,0.0264
928,2025-10-22,20251022,2025,10,October,2025-10,1,1198.93,1090.39,10071,522,19,1281.56,1.07,63.1,0.0518,0.0364
929,2025-10-01,20251001,2025,10,October,2025-10,2,703.44,641.65,7162,254,5,420.65,0.6,140.69,0.0355,0.0197
930,2025-10-08,20251008,2025,10,October,2025-10,2,852.01,823.16,13270,428,12,855.62,1.0,71.0,0.0323,0.028
931,2025-10-15,20251015,2025,10,October,2025-10,2,702.44,639.42,15932,412,15,1087.97,1.55,46.83,0.0259,0.0364
932,2025-10-22,20251022,2025,10,October,2025-10,2,729.21,664.68,7573,211,5,348.75,0.48,145.84,0.0279,0.0237
933,2025-10-01,20251001,2025,10,October,2025-10,3,1124.97,1091.14,12409,449,13,798.85,0.71,86.54,0.0362,0.029
934,2025-10-08,20251008,2025,10,October,2025-10,3,1074.03,1025.52,30977,894,30,1556.84,1.45,35.8,0.0289,0.0336
935,2025-10-15,20251015,2025,10,October,2025-10,3,1192.38,1094.66,16047,586,20,1140.39,0.96,59.62,0.0365,0.0341
936,2025-10-22,20251022,2025,10,October,2025-10,3,1217.88,1143.8,14681,427,12,726.72,0.6,101.49,0.0291,0.0281
937,2025-10-01,20251001,2025,10,October,2025-10,4,1043.48,970.65,18077,741,27,1435.68,1.38,38.65,0.041,0.0364
938,2025-10-08,20251008,2025,10,October,2025-10,4,1221.79,1130.45,18094,782,16,850.58,0.7,76.36,0.0432,0.0205
939,2025-10-15,20251015,2025,10,October,2025-10,4,1018.5,918.18,9660,223,7,437.21,0.43,145.5,0.0231,0.0314
940,2025-10-22,20251022,2025,10,October,2025-10,4,984.98,971.91,11575,255,8,355.48,0.36,123.12,0.022,0.0314
941,2025-10-01,20251001,2025,10,October,2025-10,5,1091.65,1003.11,32262,1904,19,1146.45,1.05,57.46,0.059,0.01
942,2025-10-08,20251008,2025,10,October,2025-10,5,1006.54,999.08,28737,1163,27,2579.88,2.56,37.28,0.0405,0.0232
943,2025-10-15,20251015,2025,10,October,2025-10,5,1269.31,1201.78,21124,793,11,807.81,0.64,115.39,0.0375,0.0139
944,2025-10-22,20251022,2025,10,October,2025-10,5,1267.05,1239.5,22501,571,17,1756.96,1.39,74.53,0.0254,0.0298
945,2025-10-01,20251001,2025,10,October,2025-10,8,613.8,587.88,11499,320,15,704.71,1.15,40.92,0.0278,0.0469
946,2025-10-08,20251008,2025,10,October,2025-10,8,558.4,508.59,9601,322,12,1005.22,1.8,46.53,0.0335,0.0373
947,2025-10-15,20251015,2025,10,October,2025-10,8,598.25,580.98,13932,954,26,2319.17,3.88,23.01,0.0685,0.0273
948,2025-10-22,20251022,2025,10,October,2025-10,8,636.89,602.55,25763,1699,43,3878.34,6.09,14.81,0.0659,0.0253
949,2025-10-01,20251001,2025,10,October,2025-10,9,339.56,332.34,12477,299,9,832.65,2.45,37.73,0.024,0.0301
950,2025-10-08,20251008,2025,10,October,2025-10,9,353.32,343.45,16211,200,7,537.43,1.52,50.47,0.0123,0.035
951,2025-10-15,20251015,2025,10,October,2025-10,9,321.89,298.89,8935,251,6,328.33,1.02,53.65,0.0281,0.0239
952,2025-10-22,20251022,2025,10,October,2025-10,9,354.24,339.7,10790,235,5,386.61,1.09,70.85,0.0218,0.0213
953,2025-11-01,20251101,2025,11,November,2025-11,1,1556.69,1443.91,11307,416,17,1507.36,0.97,91.57,0.0368,0.0409
954,2025-11-08,20251108,2025,11,November,2025-11,1,1638.84,1602.02,18321,588,25,1425.99,0.87,65.55,0.0321,0.0425
955,2025-11-15,20251115,2025,11,November,2025-11,1,1529.02,1426.07,17886,965,39,3551.69,2.32,39.21,0.054,0.0404
956,2025-11-22,20251122,2025,11,November,2025-11,1,1684.12,1656.04,15578,735,31,2445.61,1.45,54.33,0.0472,0.0422
957,2025-11-01,20251101,2025,11,November,2025-11,2,1025.62,1004.89,20229,966,20,1537.77,1.5,51.28,0.0478,0.0207
958,2025-11-08,20251108,2025,11,November,2025-11,2,1022.39,950.02,11384,426,10,731.83,0.72,102.24,0.0374,0.0235
959,2025-11-15,20251115,2025,11,November,2025-11,2,978.3,925.31,7453,354,9,489.91,0.5,108.7,0.0475,0.0254
960,2025-11-22,20251122,2025,11,November,2025-11,2,1063.8,1039.8,17427,375,13,701.75,0.66,81.83,0.0215,0.0347
961,2025-11-01,20251101,2025,11,November,2025-11,3,1821.18,1807.95,16730,309,5,184.98,0.1,364.24,0.0185,0.0162
962,2025-11-08,20251108,2025,11,November,2025-11,3,1752.69,1617.94,47716,1182,32,1819.17,1.04,54.77,0.0248,0.0271
963,2025-11-15,20251115,2025,11,November,2025-11,3,1682.33,1660.08,27094,500,11,547.07,0.33,152.94,0.0185,0.022
964,2025-11-22,20251122,2025,11,November,2025-11,3,2012.03,1879.47,33862,490,8,563.02,0.28,251.5,0.0145,0.0163
965,2025-11-01,20251101,2025,11,November,2025-11,4,1616.75,1495.52,46655,952,19,857.62,0.53,85.09,0.0204,0.02
966,2025-11-08,20251108,2025,11,November,2025-11,4,1536.9,1496.19,28646,1179,39,2421.29,1.58,39.41,0.0412,0.0331
967,2025-11-15,20251115,2025,11,November,2025-11,4,1751.71,1713.89,24186,688,23,993.57,0.57,76.16,0.0284,0.0334
968,2025-11-22,20251122,2025,11,November,2025-11,4,1669.95,1575.35,46641,1619,54,3911.67,2.34,30.93,0.0347,0.0334
969,2025-11-01,20251101,2025,11,November,2025-11,5,1707.0,1541.13,25803,1369,16,1167.32,0.68,106.69,0.0531,0.0117
970,2025-11-08,20251108,2025,11,November,2025-11,5,1481.77,1361.01,16494,765,10,1122.74,0.76,148.18,0.0464,0.0131
971,2025-11-15,20251115,2025,11,November,2025-11,5,1497.56,1455.95,24224,595,14,1379.49,0.92,106.97,0.0246,0.0235
972,2025-11-22,20251122,2025,11,November,2025-11,5,1740.24,1690.82,39057,2194,22,1656.63,0.95,79.1,0.0562,0.01
973,2025-11-01,20251101,2025,11,November,2025-11,8,936.93,880.82,11239,472,19,1379.61,1.47,49.31,0.042,0.0403
974,2025-11-08,20251108,2025,11,November,2025-11,8,927.68,870.98,26939,2004,73,4238.31,4.57,12.71,0.0744,0.0364
975,2025-11-15,20251115,2025,11,November,2025-11,8,908.97,876.64,27954,1047,22,2081.5,2.29,41.32,0.0375,0.021
976,2025-11-22,20251122,2025,11,November,2025-11,8,852.0,767.28,11818,634,28,2021.98,2.37,30.43,0.0536,0.0442
977,2025-11-01,20251101,2025,11,November,2025-11,9,414.88,402.13,26100,556,9,792.54,1.91,46.1,0.0213,0.0162
978,2025-11-08,20251108,2025,11,November,2025-11,9,458.5,442.46,23596,608,22,1611.58,3.51,20.84,0.0258,0.0362
979,2025-11-15,20251115,2025,11,November,2025-11,9,474.23,449.6,43887,628,14,1011.14,2.13,33.87,0.0143,0.0223
980,2025-11-22,20251122,2025,11,November,2025-11,9,498.82,480.55,35337,440,13,605.99,1.21,38.37,0.0125,0.0295
981,2025-12-01,20251201,2025,12,December,2025-12,1,2023.21,1935.83,19094,1237,35,1774.49,0.88,57.81,0.0648,0.0283
982,2025-12-08,20251208,2025,12,December,2025-12,1,1898.56,1838.83,13776,928,37,2561.44,1.35,51.31,0.0674,0.0399
983,2025-12-15,20251215,2025,12,December,2025-12,1,1748.72,1736.11,7113,386,9,836.29,0.48,194.3,0.0543,0.0233
984,2025-12-22,20251222,2025,12,December,2025-12,1,1916.59,1787.98,11886,371,11,541.31,0.28,174.24,0.0312,0.0296
985,2025-12-01,20251201,2025,12,December,2025-12,2,1256.73,1151.1,13437,635,27,2246.77,1.79,46.55,0.0473,0.0425
986,2025-12-08,20251208,2025,12,December,2025-12,2,1172.1,1062.92,8942,419,8,682.31,0.58,146.51,0.0469,0.0191
987,2025-12-15,20251215,2025,12,December,2025-12,2,1090.69,992.06,11978,442,9,771.53,0.71,121.19,0.0369,0.0204
988,2025-12-22,20251222,2025,12,December,2025-12,2,1146.91,1099.48,12698,593,23,1492.75,1.3,49.87,0.0467,0.0388
989,2025-12-01,20251201,2025,12,December,2025-12,3,1718.34,1587.3,19897,242,7,376.85,0.22,245.48,0.0122,0.0289
990,2025-12-08,20251208,2025,12,December,2025-12,3,1845.64,1839.45,23253,846,15,603.46,0.33,123.04,0.0364,0.0177
991,2025-12-15,20251215,2025,12,December,2025-12,3,1715.26,1591.2,17736,584,15,1147.01,0.67,114.35,0.0329,0.0257
992,2025-12-22,20251222,2025,12,December,2025-12,3,2275.62,2057.89,26082,935,14,870.87,0.38,162.54,0.0358,0.015
993,2025-12-01,20251201,2025,12,December,2025-12,4,1743.21,1729.3,12147,291,9,320.64,0.18,193.69,0.024,0.0309
994,2025-12-08,20251208,2025,12,December,2025-12,4,1509.33,1452.89,15841,780,16,1175.11,0.78,94.33,0.0492,0.0205
995,2025-12-15,20251215,2025,12,December,2025-12,4,1774.88,1663.84,29366,676,25,1879.98,1.06,71.0,0.023,0.037
996,2025-12-22,20251222,2025,12,December,2025-12,4,1518.2,1493.8,12342,258,4,235.61,0.16,379.55,0.0209,0.0155
997,2025-12-01,20251201,2025,12,December,2025-12,5,1799.09,1652.54,55679,3041,76,6946.26,3.86,23.67,0.0546,0.025
998,2025-12-08,20251208,2025,12,December,2025-12,5,1775.39,1620.64,20689,1064,21,1715.08,0.97,84.54,0.0514,0.0197
999,2025-12-15,20251215,2025,12,December,2025-12,5,1932.99,1751.73,33977,1730,31,2936.53,1.52,62.35,0.0509,0.0179
1000,2025-12-22,20251222,2025,12,December,2025-12,5,1621.12,1480.36,28423,1021,18,1734.32,1.07,90.06,0.0359,0.0176
1001,2025-12-01,20251201,2025,12,December,2025-12,8,1094.24,1079.19,21648,1701,53,2753.73,2.52,20.65,0.0786,0.0312
1002,2025-12-08,20251208,2025,12,December,2025-12,8,1015.63,996.33,37855,1765,46,3941.07,3.88,22.08,0.0466,0.0261
1003,2025-12-15,20251215,2025,12,December,2025-12,8,1101.8,1056.35,23695,980,48,3361.82,3.05,22.95,0.0414,0.049
1004,2025-12-22,20251222,2025,12,December,2025-12,8,873.78,842.8,14441,517,19,1362.21,1.56,45.99,0.0358,0.0368
1005,2025-12-01,20251201,2025,12,December,2025-12,9,436.27,429.29,12040,229,5,225.07,0.52,87.25,0.019,0.0218
1006,2025-12-08,20251208,2025,12,December,2025-12,9,515.44,470.64,18138,291,8,619.87,1.2,64.43,0.016,0.0275
1007,2025-12-15,20251215,2025,12,December,2025-12,9,515.12,472.99,29453,879,20,1769.18,3.43,25.76,0.0298,0.0228
1008,2025-12-22,20251222,2025,12,December,2025-12,9,477.15,445.11,12287,279,5,420.67,0.88,95.43,0.0227,0.0179
